qc_id,batch_id,inspection_date,moisture_level,oil_content,defect_rate,brc_compliance_score,inspector_name,status
QC007649,PR20231102196,2023-11-02 05:00:00,77.4,6.2,4.35,91,Jagat Desai,Approved
QC007651,PR20231102701,2023-11-02 02:00:00,78.9,4.3,4.46,99,Bhanumati Kumar,Approved
QC007652,PR20231102102,2023-11-02 08:00:00,79.4,3.5,3.08,90,Adweta Sengupta,Approved
QC007654,PR20231102870,2023-11-02 08:00:00,75.5,5.0,3.67,88,Vivaan Acharya,Approved
QC007655,PR20231102625,2023-11-02 01:00:00,73.0,7.1,0.62,100,Siya Atwal,Approved
QC007656,PR20231102844,2023-11-02 08:00:00,76.6,4.1,3.5,95,Urvi Bajaj,Approved
QC007664,PR20231103716,2023-11-03 02:00:00,76.2,8.0,4.38,98,Orinder Chakrabarti,Approved
QC007668,PR20231103905,2023-11-03 07:00:00,74.7,5.6,1.93,100,Jeevika Dugar,Approved
QC007672,PR20231104472,2023-11-04 02:00:00,77.8,5.1,1.02,97,Kavya Krishnamurthy,Approved
QC007681,PR20231105683,2023-11-05 05:00:00,77.3,3.1,1.84,86,Chaitaly Jaggi,Approved
QC007684,PR20231105478,2023-11-05 07:00:00,79.3,3.5,2.77,89,Anirudh Raghavan,Approved
QC007691,PR20231106133,2023-11-06 05:00:00,78.4,7.5,3.02,98,Vrishti Rout,Approved
QC007692,PR20231106701,2023-11-06 06:00:00,73.2,7.7,3.87,95,Ekaraj Reddy,Approved
QC007700,PR20231107840,2023-11-07 03:00:00,75.2,4.4,0.71,87,Meera Bedi,Rejected
QC007706,PR20231107618,2023-11-07 06:00:00,73.5,6.9,0.99,97,Vritti Kalita,Approved
QC007707,PR20231107391,2023-11-07 01:00:00,73.0,4.0,2.28,95,Yochana Lad,Approved
QC007709,PR20231108962,2023-11-08 07:00:00,73.5,7.5,1.66,94,Henry Sastry,Rejected
QC007715,PR20231108971,2023-11-08 08:00:00,79.4,7.9,3.9,98,Gaurang Dhar,Approved
QC007722,PR20231109693,2023-11-09 08:00:00,72.1,4.2,1.7,88,Darsh Soman,Approved
QC007730,PR20231109107,2023-11-09 04:00:00,76.3,3.8,0.85,91,Aditya Chhabra,Approved
QC007743,PR20231111779,2023-11-11 07:00:00,73.4,4.6,0.72,99,Advay Johal,Approved
QC007744,PR20231111758,2023-11-11 08:00:00,73.6,3.8,3.98,90,Charvi Seshadri,Approved
QC007746,PR20231111836,2023-11-11 02:00:00,73.4,7.0,2.79,92,Harsh Sant,Approved
QC007747,PR20231111740,2023-11-11 01:00:00,78.1,5.3,4.55,87,Gauri Ganguly,Approved
QC007750,PR20231112241,2023-11-12 07:00:00,74.2,6.8,1.24,89,Indira Chokshi,Approved
QC007751,PR20231112115,2023-11-12 05:00:00,79.1,3.1,2.56,85,Dalbir Bahri,Rejected
QC007752,PR20231112388,2023-11-12 01:00:00,75.4,6.1,2.48,92,Jeremiah Cherian,Approved
QC007755,PR20231112856,2023-11-12 03:00:00,76.7,7.3,1.14,94,Eta Mand,Approved
QC007766,PR20231113773,2023-11-13 08:00:00,74.0,7.0,1.53,90,Charan Hegde,Approved
QC007767,PR20231113146,2023-11-13 04:00:00,79.2,5.7,0.87,95,Dalbir Andra,Approved
QC007769,PR20231113231,2023-11-13 03:00:00,72.2,6.8,4.35,89,Yasti Batra,Approved
QC007772,PR20231113516,2023-11-13 08:00:00,73.9,4.2,4.79,96,Pranav Murthy,Rejected
QC007774,PR20231114140,2023-11-14 02:00:00,77.2,3.8,2.52,87,Amara Sundaram,Rejected
QC007775,PR20231114926,2023-11-14 01:00:00,79.3,6.1,2.33,93,Qarin Borah,Rejected
QC007785,PR20231115465,2023-11-15 06:00:00,73.2,6.6,1.74,87,Lucky Dube,Approved
QC007787,PR20231115385,2023-11-15 03:00:00,76.5,6.0,3.0,99,Yamini Mangat,Approved
QC007790,PR20231115722,2023-11-15 02:00:00,74.0,6.5,3.05,93,Lavanya Muni,Approved
QC007798,PR20231116757,2023-11-16 06:00:00,75.2,3.3,1.99,87,Atharv Lall,Approved
QC007799,PR20231116207,2023-11-16 08:00:00,74.8,7.0,2.81,93,Yahvi Mukherjee,Approved
QC007805,PR20231117120,2023-11-17 04:00:00,79.5,6.8,2.92,97,Ridhi Borde,Approved
QC007825,PR20231119160,2023-11-19 03:00:00,73.4,4.1,1.22,100,Falak Raju,Approved
QC007829,PR20231119229,2023-11-19 04:00:00,75.5,6.6,3.92,88,Keya Mall,Approved
QC007830,PR20231119370,2023-11-19 01:00:00,72.8,5.5,2.67,97,Harini Panchal,Approved
QC007833,PR20231119864,2023-11-19 07:00:00,75.5,4.5,2.64,95,Forum Pau,Approved
QC007834,PR20231119247,2023-11-19 02:00:00,76.1,6.0,2.2,96,Damini Pandit,Approved
QC007836,PR20231120584,2023-11-20 02:00:00,79.6,4.7,4.53,97,Laban Khosla,Approved
QC007837,PR20231120128,2023-11-20 02:00:00,78.4,5.3,2.73,98,Adya Baria,Approved
QC007840,PR20231120946,2023-11-20 01:00:00,79.0,5.5,3.56,99,Chavvi Bhatt,Approved
QC007846,PR20231121892,2023-11-21 02:00:00,78.5,7.5,1.48,90,Shivansh Garg,Approved
QC007857,PR20231122207,2023-11-22 04:00:00,79.8,7.8,1.84,100,Aarna Guha,Approved
QC007858,PR20231122432,2023-11-22 01:00:00,76.9,3.2,1.26,97,Ekansh Pandey,Approved
QC007861,PR20231122786,2023-11-22 04:00:00,76.7,6.3,2.91,95,Anjali Chaudry,Approved
QC007864,PR20231122777,2023-11-22 08:00:00,77.6,7.0,1.26,94,Vasana Bobal,Approved
QC007866,PR20231122576,2023-11-22 04:00:00,77.3,5.8,1.03,94,Zilmil Majumdar,Approved
QC007868,PR20231122429,2023-11-22 05:00:00,73.8,5.1,4.39,96,Avi Narula,Approved
QC007871,PR20231123650,2023-11-23 06:00:00,73.7,3.9,3.74,98,Ria Choudhury,Approved
QC007872,PR20231123707,2023-11-23 05:00:00,79.8,5.2,2.08,85,Yoshita Subramanian,Approved
QC007883,PR20231124263,2023-11-24 01:00:00,74.0,3.2,1.3,96,Onveer Krishna,Approved
QC007884,PR20231124983,2023-11-24 03:00:00,72.7,5.5,4.9,90,Dominic Nadkarni,Approved
QC007888,PR20231124501,2023-11-24 07:00:00,78.3,6.0,2.69,90,Indali Mander,Approved
QC007894,PR20231125730,2023-11-25 05:00:00,76.9,4.9,1.3,86,Sarthak Nori,Approved
QC007897,PR20231125920,2023-11-25 01:00:00,76.7,5.6,4.75,85,Leela Dash,Approved
QC007898,PR20231125321,2023-11-25 08:00:00,77.2,6.9,0.92,94,Vedika Pai,Approved
QC007900,PR20231126746,2023-11-26 02:00:00,78.1,7.9,3.46,89,Omya Prakash,Approved
QC007902,PR20231126261,2023-11-26 02:00:00,77.9,7.9,2.26,98,Dominic Memon,Approved
QC007904,PR20231126504,2023-11-26 03:00:00,78.6,5.0,2.42,86,Harish Bala,Approved
QC007907,PR20231126726,2023-11-26 01:00:00,77.3,4.3,4.97,92,Qadim Mittal,Approved
QC007911,PR20231126336,2023-11-26 08:00:00,74.6,3.6,1.95,86,Gaurav Gokhale,Rejected
QC007913,PR20231126290,2023-11-26 01:00:00,78.8,4.6,3.25,95,Adya Gola,Approved
QC007915,PR20231127283,2023-11-27 08:00:00,79.5,4.3,1.09,96,Maya Vohra,Approved
QC007917,PR20231127895,2023-11-27 01:00:00,72.8,5.2,0.97,99,Parth Sangha,Approved
QC007918,PR20231127292,2023-11-27 05:00:00,75.6,7.3,4.0,93,Omkaar Ben,Approved
QC007920,PR20231127446,2023-11-27 03:00:00,76.7,7.3,0.95,88,Nitara Ganguly,Approved
QC007921,PR20231127508,2023-11-27 07:00:00,76.9,3.6,2.67,96,Ridhi Mahal,Approved
QC007924,PR20231128431,2023-11-28 01:00:00,75.7,4.3,4.23,88,Kashish Patil,Approved
QC007925,PR20231128504,2023-11-28 06:00:00,73.8,5.8,2.67,94,Yochana Sarraf,Approved
QC007928,PR20231128221,2023-11-28 06:00:00,75.5,3.2,3.64,88,Siya Edwin,Approved
QC007932,PR20231128569,2023-11-28 05:00:00,72.1,7.1,1.7,86,Faras Sampath,Approved
QC007934,PR20231128944,2023-11-28 03:00:00,73.0,5.1,3.02,100,Ubika Sachar,Approved
QC007938,PR20231128340,2023-11-28 07:00:00,74.5,3.6,0.58,86,Warhi Chacko,Approved
QC007941,PR20231129222,2023-11-29 07:00:00,77.6,7.4,0.95,92,Hitesh Misra,Rejected
QC007950,PR20231130340,2023-11-30 01:00:00,73.8,3.1,4.48,97,Nathaniel Nagar,Approved
QC007952,PR20231130189,2023-11-30 07:00:00,75.6,7.6,2.61,100,Anusha Mishra,Approved
QC007954,PR20231130330,2023-11-30 04:00:00,78.9,7.8,2.01,99,Ekta Vaidya,Approved
QC007955,PR20231130719,2023-11-30 06:00:00,77.1,6.3,0.6,85,Shaurya Koshy,Approved
QC007957,PR20231130818,2023-11-30 01:00:00,75.5,7.3,4.76,87,Ekbal Dhillon,Approved
QC007958,PR20231130754,2023-11-30 08:00:00,79.2,7.9,3.44,97,Suhani Mangal,Approved
QC007959,PR20231130210,2023-11-30 02:00:00,73.9,5.9,2.4,97,Inaya Saraf,Approved
QC007960,PR20231130244,2023-11-30 03:00:00,74.1,6.9,3.33,98,Bina Ratti,Approved
QC007961,PR20231201683,2023-12-01 05:00:00,78.3,4.3,4.57,91,Gabriel Narayanan,Approved
QC007970,PR20231201544,2023-12-01 04:00:00,73.9,6.0,0.76,93,Wyatt Palla,Approved
QC007973,PR20231202331,2023-12-02 03:00:00,76.3,3.5,1.99,95,Chanchal Palla,Approved
QC007982,PR20231202727,2023-12-02 08:00:00,78.9,7.5,3.95,89,Arunima Parmer,Approved
QC007983,PR20231203554,2023-12-03 01:00:00,74.9,5.9,1.51,92,Ria Shukla,Rejected
QC007985,PR20231203603,2023-12-03 04:00:00,77.4,4.7,1.49,87,Triveni Mittal,Approved
QC007990,PR20231203150,2023-12-03 08:00:00,76.7,3.6,3.59,100,Wyatt Modi,Approved
QC007992,PR20231203453,2023-12-03 08:00:00,73.5,5.8,2.27,93,Saanvi Lall,Rejected
QC007997,PR20231204619,2023-12-04 03:00:00,76.5,4.2,1.9,92,Matthew Dash,Approved
QC007999,PR20231204597,2023-12-04 08:00:00,73.1,6.9,0.82,88,Devansh Seshadri,Approved
QC008000,PR20231204467,2023-12-04 06:00:00,75.0,5.2,1.38,96,Raghav Khalsa,Approved
QC008001,PR20231204732,2023-12-04 02:00:00,75.1,5.1,1.51,99,Vyanjana Bedi,Approved
QC008002,PR20231204893,2023-12-04 07:00:00,77.1,3.2,1.39,94,Liam Chakraborty,Approved
QC008007,PR20231205178,2023-12-05 02:00:00,77.0,6.1,1.69,94,Waida Sankaran,Approved
QC008008,PR20231205981,2023-12-05 06:00:00,77.5,5.3,2.87,87,Ishani Narasimhan,Approved
QC008010,PR20231205926,2023-12-05 08:00:00,74.7,7.9,3.82,90,Gauri Bajaj,Approved
QC008011,PR20231205633,2023-12-05 04:00:00,74.0,4.2,3.98,93,Rachana Ramachandran,Approved
QC008012,PR20231205721,2023-12-05 04:00:00,75.1,3.5,0.66,87,Diya Minhas,Approved
QC008016,PR20231206817,2023-12-06 04:00:00,75.3,5.1,3.68,94,Nandini Prabhakar,Approved
QC008021,PR20231206663,2023-12-06 02:00:00,76.6,6.9,1.93,95,Wyatt Kurian,Approved
QC008024,PR20231206357,2023-12-06 01:00:00,77.0,7.4,0.81,91,Chatura Atwal,Approved
QC008026,PR20231206931,2023-12-06 01:00:00,77.7,6.6,4.07,94,Anjali Wagle,Approved
QC008030,PR20231207205,2023-12-07 06:00:00,74.2,5.1,1.58,86,Owen Sachar,Approved
QC008031,PR20231207221,2023-12-07 08:00:00,74.5,7.8,2.51,95,Ekbal Bawa,Approved
QC008036,PR20231208551,2023-12-08 06:00:00,78.8,7.0,2.5,100,Viraj Mannan,Approved
QC008037,PR20231208731,2023-12-08 04:00:00,79.9,7.2,2.67,98,Lakshmi Chakrabarti,Approved
QC008050,PR20231209474,2023-12-09 05:00:00,74.5,3.4,2.59,89,Faris Dubey,Approved
QC008051,PR20231209596,2023-12-09 02:00:00,74.9,6.6,0.59,97,Lohit Sankaran,Approved
QC008052,PR20231209308,2023-12-09 03:00:00,78.7,5.1,2.61,100,Anamika Dani,Approved
QC008056,PR20231209544,2023-12-09 06:00:00,73.5,7.7,2.29,97,Yochana Sarma,Approved
QC008064,PR20231210457,2023-12-10 03:00:00,78.7,4.2,0.93,88,Krish Murthy,Approved
QC008074,PR20231210690,2023-12-10 04:00:00,77.1,7.9,3.41,94,Ansh Rama,Approved
QC008076,PR20231211493,2023-12-11 03:00:00,76.9,5.2,1.78,97,Luke Chaudhari,Approved
QC008078,PR20231211690,2023-12-11 01:00:00,75.4,3.7,1.68,98,Isaac Bajaj,Approved
QC008081,PR20231211127,2023-12-11 04:00:00,75.9,3.7,4.06,85,Vaishnavi Kapoor,Approved
QC008092,PR20231212234,2023-12-12 07:00:00,72.1,4.6,2.82,87,Dominic Virk,Approved
QC008094,PR20231212937,2023-12-12 03:00:00,79.4,5.9,1.83,87,Ganga Chaudhary,Approved
QC008095,PR20231212259,2023-12-12 01:00:00,74.8,4.7,1.31,90,Jeevika Chadha,Approved
QC008096,PR20231212759,2023-12-12 07:00:00,73.2,5.4,1.72,91,Teerth Nadkarni,Approved
QC008103,PR20231213675,2023-12-13 06:00:00,72.7,4.1,2.84,89,Arjun Borra,Approved
QC008112,PR20231213527,2023-12-13 07:00:00,74.1,4.2,3.29,89,Suhani Patla,Approved
QC008127,PR20231214284,2023-12-14 02:00:00,77.5,4.2,2.62,93,Yashasvi Goda,Approved
QC008135,PR20231215847,2023-12-15 06:00:00,78.1,6.4,0.81,85,Ekta Ramaswamy,Approved
QC008138,PR20231215543,2023-12-15 05:00:00,74.9,6.6,1.31,86,Upasna Bhatia,Approved
QC008142,PR20231216167,2023-12-16 03:00:00,73.6,6.2,1.78,87,Neel Devan,Rejected
QC008144,PR20231216225,2023-12-16 03:00:00,74.6,5.6,3.88,91,Adya Ram,Approved
QC008149,PR20231216764,2023-12-16 06:00:00,76.0,7.5,0.98,91,Indrajit Varma,Approved
QC008152,PR20231217191,2023-12-17 08:00:00,78.0,5.7,4.18,94,Libni Basu,Approved
QC008154,PR20231217291,2023-12-17 06:00:00,74.5,5.4,4.21,100,Theodore Kapoor,Approved
QC008159,PR20231217568,2023-12-17 07:00:00,78.7,4.9,4.2,98,Xavier Hora,Approved
QC008161,PR20231217978,2023-12-17 04:00:00,77.5,5.0,4.86,89,Priya Banik,Approved
QC008166,PR20231218574,2023-12-18 08:00:00,72.2,4.9,1.88,85,Bhanumati Bajwa,Approved
QC008178,PR20231219706,2023-12-19 07:00:00,79.5,3.5,3.33,98,Pallavi Barad,Approved
QC008180,PR20231219991,2023-12-19 06:00:00,77.7,3.9,1.17,92,Pavani Prashad,Approved
QC008181,PR20231219190,2023-12-19 07:00:00,72.4,3.8,4.14,99,Arin Dani,Approved
QC008182,PR20231219339,2023-12-19 01:00:00,79.6,7.5,2.14,85,Mitali Kurian,Approved
QC008187,PR20231219351,2023-12-19 03:00:00,77.8,7.1,4.16,90,Dalaja Bhatnagar,Approved
QC008190,PR20231220285,2023-12-20 03:00:00,72.5,4.1,4.73,93,Harini Devan,Approved
QC008206,PR20231221731,2023-12-21 06:00:00,77.9,7.2,2.81,93,Krishna Pillay,Approved
QC008207,PR20231221513,2023-12-21 04:00:00,75.1,6.3,2.63,93,Yashoda Kalita,Approved
QC008213,PR20231222874,2023-12-22 01:00:00,75.0,4.7,1.21,98,Gauri Jha,Approved
QC008235,PR20231224599,2023-12-24 01:00:00,76.2,5.6,3.16,99,Ayushman Ray,Approved
QC008237,PR20231224267,2023-12-24 08:00:00,72.9,7.6,3.84,99,Tanvi Sarraf,Approved
QC008245,PR20231224710,2023-12-24 08:00:00,73.0,3.4,3.39,91,Jeremiah Acharya,Approved
QC008247,PR20231225199,2023-12-25 03:00:00,74.7,4.6,4.28,98,Patrick Kadakia,Approved
QC008254,PR20231225918,2023-12-25 06:00:00,74.8,6.2,2.92,89,Ekavir Gaba,Approved
QC008256,PR20231225340,2023-12-25 02:00:00,74.1,4.7,4.74,88,Pooja Goel,Approved
QC008258,PR20231226863,2023-12-26 05:00:00,74.7,6.9,4.38,91,Maanav Kohli,Approved
QC008263,PR20231226383,2023-12-26 08:00:00,72.6,6.3,3.87,99,Daksha Patel,Approved
QC008269,PR20231226614,2023-12-26 02:00:00,75.5,5.8,1.23,90,Hemangini Bhatt,Approved
QC008270,PR20231226597,2023-12-26 03:00:00,74.5,6.5,3.21,88,Chanakya Keer,Approved
QC008271,PR20231227607,2023-12-27 07:00:00,73.1,7.9,4.72,100,Warhi Desai,Approved
QC008273,PR20231227971,2023-12-27 01:00:00,73.8,7.4,1.7,97,Chasmum Chakrabarti,Approved
QC008277,PR20231227315,2023-12-27 01:00:00,76.5,6.9,2.05,89,Anmol Chandra,Approved
QC008291,PR20231228706,2023-12-28 01:00:00,76.4,5.3,3.92,94,Pranit Gole,Approved
QC008292,PR20231228516,2023-12-28 08:00:00,75.8,5.8,4.31,88,Benjamin Handa,Approved
QC008297,PR20231228789,2023-12-28 01:00:00,77.6,5.6,2.58,88,Zayyan Raval,Approved
QC008300,PR20231229606,2023-12-29 08:00:00,73.0,3.3,4.79,91,Yuvraj Bera,Approved
QC008302,PR20231229709,2023-12-29 08:00:00,73.5,4.4,3.25,93,Isaac Salvi,Approved
QC008303,PR20231229330,2023-12-29 08:00:00,78.6,7.2,4.23,87,Isaac Tak,Approved
QC008308,PR20231229702,2023-12-29 08:00:00,79.8,3.3,2.3,99,Balhaar Sodhi,Approved
QC008311,PR20231230366,2023-12-30 07:00:00,79.3,5.3,4.42,100,Reva Barad,Approved
QC008314,PR20231230140,2023-12-30 07:00:00,72.1,5.5,4.65,94,Varsha Shenoy,Approved
QC008315,PR20231230327,2023-12-30 07:00:00,74.1,7.6,0.54,99,Gaurika Sood,Approved
QC008317,PR20231230679,2023-12-30 07:00:00,72.6,5.4,0.98,87,Brinda Bawa,Approved
QC008319,PR20231231195,2023-12-31 08:00:00,73.8,4.5,2.67,100,Sai Dua,Approved
QC008322,PR20231231346,2023-12-31 08:00:00,75.1,7.6,4.49,98,Sudiksha Gola,Approved
QC008332,PR20240101338,2024-01-01 08:00:00,78.0,6.3,1.42,98,Lucky Din,Approved
QC008334,PR20240101634,2024-01-01 08:00:00,76.8,3.7,2.54,87,Advik Balasubramanian,Approved
QC008337,PR20240101761,2024-01-01 04:00:00,75.7,6.4,4.26,87,Bhavini Kota,Approved
QC008340,PR20240102989,2024-01-02 03:00:00,74.6,3.2,0.71,87,Baghyawati Nazareth,Approved
QC008342,PR20240102563,2024-01-02 04:00:00,79.0,5.4,1.62,97,Onkar Chopra,Approved
QC008344,PR20240102178,2024-01-02 02:00:00,72.3,5.6,1.12,95,Tamanna Rattan,Approved
QC008346,PR20240102909,2024-01-02 05:00:00,75.3,5.6,1.53,95,Nidhi Garg,Approved
QC008347,PR20240102827,2024-01-02 06:00:00,73.6,3.1,3.13,87,Sanaya Sandhu,Approved
QC008348,PR20240103316,2024-01-03 02:00:00,73.6,7.4,3.22,100,Warda Sengupta,Approved
QC008350,PR20240103257,2024-01-03 02:00:00,76.5,5.5,1.47,95,Aarini Agrawal,Approved
QC008352,PR20240103134,2024-01-03 05:00:00,79.8,7.8,1.95,91,Peter Kakar,Approved
QC008354,PR20240103521,2024-01-03 07:00:00,78.2,3.6,4.01,100,Kashvi Iyer,Approved
QC008355,PR20240103576,2024-01-03 08:00:00,74.3,4.4,2.78,88,Ishwar Gopal,Approved
QC008358,PR20240104416,2024-01-04 04:00:00,75.1,3.6,3.17,100,Urvi Bobal,Approved
QC008363,PR20240104657,2024-01-04 05:00:00,73.7,5.2,1.54,91,Bachittar Ram,Approved
QC008364,PR20240104639,2024-01-04 04:00:00,78.9,4.7,4.49,98,Ojasvi Dalal,Approved
QC008366,PR20240104106,2024-01-04 06:00:00,74.6,3.9,3.09,98,Arjun Sami,Approved
QC008368,PR20240105426,2024-01-05 08:00:00,76.4,6.1,1.86,91,Kala Halder,Approved
QC008371,PR20240105214,2024-01-05 04:00:00,74.6,4.2,4.68,85,Aarini Basu,Approved
QC008372,PR20240105730,2024-01-05 08:00:00,77.5,6.8,1.37,87,Rohan Dayal,Approved
QC008375,PR20240105672,2024-01-05 08:00:00,77.3,6.8,2.04,99,Ansh Nagar,Approved
QC008377,PR20240106619,2024-01-06 08:00:00,73.3,6.5,3.25,88,Abha Mitter,Approved
QC008378,PR20240106249,2024-01-06 06:00:00,76.6,3.9,1.68,100,Christopher Iyengar,Approved
QC008380,PR20240106905,2024-01-06 04:00:00,77.0,6.1,3.0,100,Lakshit Kumer,Approved
QC008381,PR20240106136,2024-01-06 04:00:00,78.1,7.1,1.74,88,Garima Kala,Approved
QC008382,PR20240106833,2024-01-06 05:00:00,73.3,4.0,1.77,98,Girindra Kuruvilla,Approved
QC008383,PR20240106433,2024-01-06 08:00:00,79.6,3.7,4.45,92,Kamala Bir,Approved
QC008384,PR20240106439,2024-01-06 02:00:00,73.6,4.7,1.07,89,Vasana Singh,Approved
QC008386,PR20240106766,2024-01-06 01:00:00,72.8,3.5,2.04,87,Eta Kaur,Approved
QC008387,PR20240106483,2024-01-06 04:00:00,76.2,4.0,4.7,91,Anvi Sampath,Approved
QC008388,PR20240106744,2024-01-06 08:00:00,76.7,7.4,1.17,99,Atharv Dey,Approved
QC008397,PR20240107132,2024-01-07 05:00:00,73.1,7.2,3.06,89,Pooja Vig,Approved
QC008398,PR20240108875,2024-01-08 07:00:00,79.5,3.7,0.62,97,Oscar Khalsa,Approved
QC008401,PR20240108752,2024-01-08 01:00:00,79.3,6.5,4.13,98,Ekanta Seshadri,Approved
QC008402,PR20240108225,2024-01-08 04:00:00,74.4,3.0,2.67,100,Daksha Dass,Approved
QC008404,PR20240108969,2024-01-08 04:00:00,79.9,7.5,0.82,91,Christopher Karpe,Approved
QC008413,PR20240109293,2024-01-09 04:00:00,73.5,4.6,4.24,96,Bhanumati Deol,Approved
QC008417,PR20240109239,2024-01-09 08:00:00,78.6,3.9,2.9,88,Simon Cheema,Approved
QC008425,PR20240110593,2024-01-10 03:00:00,76.0,5.1,2.91,94,Vanya Toor,Approved
QC008427,PR20240110210,2024-01-10 05:00:00,74.3,5.7,3.59,100,Gayathri Goyal,Approved
QC008432,PR20240110752,2024-01-10 06:00:00,72.5,7.8,1.24,89,Aadhya Sant,Approved
QC008441,PR20240111268,2024-01-11 04:00:00,74.9,5.4,0.68,88,Girik Nazareth,Approved
QC008449,PR20240112953,2024-01-12 04:00:00,76.4,7.3,4.55,88,Theodore Badami,Approved
QC008450,PR20240112609,2024-01-12 06:00:00,74.6,5.8,4.0,98,Chameli Mohanty,Approved
QC008452,PR20240113993,2024-01-13 07:00:00,74.0,5.6,2.15,92,Nandini Saini,Approved
QC008453,PR20240113772,2024-01-13 04:00:00,75.0,3.5,2.33,98,Bhavani Mittal,Rejected
QC008455,PR20240113236,2024-01-13 06:00:00,73.3,4.5,1.99,100,Eta Yadav,Approved
QC008461,PR20240113221,2024-01-13 08:00:00,75.4,7.6,3.34,93,Watika Gulati,Approved
QC008464,PR20240114493,2024-01-14 07:00:00,79.8,6.0,4.12,93,Raghav Kapur,Approved
QC008467,PR20240114863,2024-01-14 01:00:00,78.7,6.7,3.51,88,Kamya Hayer,Approved
QC008469,PR20240114987,2024-01-14 03:00:00,75.3,5.8,1.37,85,Joshua Thakkar,Approved
QC008470,PR20240114565,2024-01-14 02:00:00,76.9,5.6,4.12,85,Dipta Dhar,Approved
QC008475,PR20240114343,2024-01-14 03:00:00,79.2,3.7,3.61,85,Zarna Dave,Approved
QC008476,PR20240114521,2024-01-14 04:00:00,79.6,7.6,4.25,90,Maanav Raja,Approved
QC008478,PR20240115418,2024-01-15 06:00:00,72.4,4.3,1.17,89,Siya Bhargava,Approved
QC008481,PR20240115797,2024-01-15 03:00:00,79.4,6.7,2.89,87,Kai Tandon,Approved
QC008483,PR20240115543,2024-01-15 04:00:00,79.8,4.0,3.39,92,Bhanumati Dave,Approved
QC008484,PR20240115725,2024-01-15 06:00:00,76.9,4.7,2.68,95,Ronith Babu,Approved
QC008491,PR20240116981,2024-01-16 01:00:00,73.9,6.4,2.38,90,Radha Barad,Approved
QC008497,PR20240116490,2024-01-16 01:00:00,72.2,7.8,2.76,85,Madhav Dutt,Approved
QC008500,PR20240116832,2024-01-16 03:00:00,77.6,4.0,1.07,94,Warhi Shankar,Approved
QC008501,PR20240116336,2024-01-16 06:00:00,79.2,6.0,2.72,86,Bhavika Mand,Approved
QC008506,PR20240117623,2024-01-17 04:00:00,76.2,4.2,4.61,95,Onveer Sanghvi,Approved
QC008510,PR20240117763,2024-01-17 03:00:00,73.7,3.8,4.69,86,Elijah Sankar,Approved
QC008513,PR20240118979,2024-01-18 03:00:00,74.1,7.3,3.98,99,Michael Bir,Rejected
QC008514,PR20240118140,2024-01-18 03:00:00,75.1,4.3,3.92,100,Vritti Salvi,Approved
QC008516,PR20240118564,2024-01-18 07:00:00,76.8,4.3,4.51,99,Leena Srivastava,Rejected
QC008518,PR20240118495,2024-01-18 06:00:00,77.8,7.5,2.47,94,Januja Bali,Approved
QC008520,PR20240118536,2024-01-18 03:00:00,73.0,7.6,3.21,89,Ekalinga Gole,Approved
QC008523,PR20240118986,2024-01-18 02:00:00,76.8,5.9,2.63,92,Wridesh Aurora,Approved
QC008526,PR20240119627,2024-01-19 08:00:00,74.0,6.1,3.73,97,Yutika Babu,Approved
QC008527,PR20240119151,2024-01-19 03:00:00,79.3,3.4,1.65,100,Rehaan Palan,Approved
QC008533,PR20240119672,2024-01-19 02:00:00,78.2,6.9,1.45,88,Faqid Luthra,Approved
QC008534,PR20240119996,2024-01-19 08:00:00,73.5,4.8,0.78,89,Chavvi Gola,Approved
QC008536,PR20240119576,2024-01-19 01:00:00,77.8,6.3,4.36,89,Yashasvi Rana,Approved
QC008542,PR20240120445,2024-01-20 05:00:00,75.4,6.2,4.79,93,Ekantika Khalsa,Approved
QC008543,PR20240120179,2024-01-20 05:00:00,79.7,3.4,0.51,85,Siddharth Ben,Approved
QC008545,PR20240120433,2024-01-20 04:00:00,79.7,5.7,3.65,92,Kalpit Mutti,Approved
QC008548,PR20240120164,2024-01-20 06:00:00,79.3,5.2,2.48,90,Mitesh Sastry,Approved
QC008549,PR20240120547,2024-01-20 05:00:00,73.3,7.5,3.41,96,Pallavi Kapoor,Approved
QC008552,PR20240120647,2024-01-20 05:00:00,73.4,5.8,1.98,98,Ganga Kade,Approved
QC008554,PR20240121903,2024-01-21 02:00:00,73.2,3.9,3.02,87,Garima Radhakrishnan,Approved
QC008557,PR20240121551,2024-01-21 02:00:00,76.5,6.9,1.62,100,Geetika Thaker,Approved
QC008559,PR20240121651,2024-01-21 07:00:00,79.3,5.6,1.42,92,Eesha Sachar,Approved
QC008563,PR20240122323,2024-01-22 02:00:00,75.3,7.6,2.65,86,Dipta Raghavan,Approved
QC008565,PR20240122821,2024-01-22 06:00:00,79.0,3.8,4.61,96,Keya Kannan,Approved
QC008566,PR20240122734,2024-01-22 04:00:00,75.4,7.7,4.4,86,Matthew Walla,Approved
QC008570,PR20240122955,2024-01-22 01:00:00,77.3,6.4,1.45,89,Kabir Datta,Rejected
QC008575,PR20240122484,2024-01-22 07:00:00,76.8,5.7,2.0,99,Xiti Toor,Approved
QC008586,PR20240123638,2024-01-23 07:00:00,76.0,7.6,0.52,98,Chanchal Bajaj,Approved
QC008593,PR20240124922,2024-01-24 02:00:00,75.3,4.7,4.83,100,Elijah Bhandari,Approved
